"Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","HK_Perc_HighInfection","HK_Perc_ModerateInfection","Asc_examined","Asc_positive","Asc_prevalence","Asc_Perc_HighInfection","Asc_Perc_ModerateInfection","TT_examined","TT_positive","TT_prevalence","TT_Perc_HighInfection","TT_Perc_ModerateInfection","STH_examined","STH_positive","STH_prevalence","Cum_Prevalence","Quality","Dups","SN","endnote_id","Composite_IU_ID"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Yejube",null,"41.8566146","9.5815123","1","","","2005","7","17","50.0","1.0","0.02",null,null,"50.0","4","8.0000000000000002E-2",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.143864151","2","2","31479","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Arsi","3130","Bele Gesgar","18778","School in Yirgalem",null,"39.783298000000002","7.0999999999999996","3","","","2005","7","17","49.0","1.0","0.020408163",null,null,"49.0","5","0.10204081600000001",null,null,"49.0","1.0","0.020408163",null,null,"0","0","0.0","0.130488885","2","2","31399","ETH0040","AETH0194818778"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"School in Yirgalem",null,"39.475299999999997","13.496700000000001","4","","","2005","7","17","49.0","10.0","0.20408163300000001",null,null,"49.0","8","0.163265306",null,null,"49.0","5.0","0.10204081600000001",null,null,"0","0","0.0","0.37923006300000001","2","4","31434","ETH0040","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","South Tigray",null,"South Tigray","3179","School in Yirgalem",null,"39.475299999999997","13.496700000000001","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","6","0.12",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.16301886800000001","2","2","31360","ETH0040","AETH0195103179"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","Central Tigray",null,"Central Tigray","3137","School in Yirgalem",null,"39.0","13.6167","4","","","2005","7","17","50.0","4.0","8.0000000000000002E-2",null,null,"50.0","3","5.9999999999999998E-2",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.12754716999999999","2","2","31426","ETH0040","AETH0195103137"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Sekelt",null,null,null,"99","","","1995","5","16","120.0","26.0","0.21666666700000001",null,null,"120.0","42","0.34999999999999998",null,null,"120.0","11.0","9.1666666999999993E-2",null,null,"0","0","0.0","0.50708202300000005","3","0","30124","ETH0057","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Selam",null,"37.630000000000003","12.264722000000001","3","","","2013","5","17","0.0","0.0","0.0",null,null,null,"201","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.0","1","2","30346","ETH0147","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder Zuria","18603","Selam","52331","37.630001","12.264722000000001","3","","","2013",null,null,"0.0","0.0","0.0",null,null,"1844.0","201","0.109002169",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.109002169","1","2","5019","","AETH0194318603"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Jimma","3159","Seka Chekorsa","18995","Sentema Goro","52490","36.672901000000003","7.7163900999999999","3","","","2009",null,null,"104.0","21.0","0.20192307700000001",null,null,"104.0","59","0.56730769199999997",null,null,"104.0","56.0","0.53846153799999996",null,null,null,null,"0.0","0.79303842700000005","1","0","5226","","AETH0194818995"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Seraba",null,null,null,"99","","",null,"5","16","100.0","39.0","0.39000000000000001",null,null,"100.0","54","0.54000000000000004",null,null,"100.0","15.0","0.14999999999999999",null,null,"0","0","0.0","0.718386792","3","0","30143","ETH0061","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Serako",null,"37.066001999999997","12.286","3","","",null,"5","16","118.0","41.0","0.34745762699999999",null,null,"118.0","27","0.228813559",null,null,"118.0","23.0","0.19491525400000001",null,null,"0","0","0.0","0.56118465100000003","3","2","30145","ETH0061","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Takusa","18666","Serako","52506","37.066001999999997","12.286","3","","","0",null,null,"118.0","41.0","0.34745762699999999",null,null,"118.0","27","0.228813559",null,null,"118.0","23.0","0.19491525400000001",null,null,null,null,"0.0","0.56118465100000003","3","2","5061","","AETH0194318666"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Setla",null,null,null,"99","","","1995","7","19","106.0","1.0","9.4339620000000006E-3",null,null,"106.0","47","0.443396226",null,null,"106.0","20.0","0.188679245",null,null,"0","0","0.0","0.52139248500000002","3","0","31535","ETH0059","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Several Areas",null,null,null,"99","","","2003","1","5","944.0","38.0","4.0254236999999998E-2",null,null,"944.0","264","0.27966101700000001",null,null,"944.0","245.0","0.25953389799999999",null,null,"0","0","0.0","0.46045704900000001","2","0","30182","ETH0097","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Shasha Kekele",null,null,null,"99","","","1999","5","18","0.0","0.0","0.0",null,null,"288.0","248","0.86111111100000004",null,null,"288.0","264.0","0.91666666699999999",null,null,"0","0","0.0","0.93247728900000004","3","0","30101","ETH0030","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","West Arsi",null,"West Arsi","3689","Shashe Kakale Elementary",null,"38.600000000000001","7.2000000000000002","4","","","1994","5","16","120.0","17.0","0.141666667",null,null,"120.0","85","0.70833333300000001",null,null,"120.0","29.0","0.241666667",null,null,"0","0","0.0","0.76429561899999998","3","2","28785","ETH0070","AETH0194803689"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Kelem Wellega","3164","Anfilo","18763","Shebel Fana","52170","34.588799000000002","8.4789800999999994","3","","","2009",null,null,"105.0","6.0","5.7142856999999998E-2",null,null,"105.0","42","0.40000000000000002",null,null,"105.0","34.0","0.32380952400000002",null,null,null,null,"0.0","0.58251828999999999","1","0","5108","","AETH0194818763"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Shelle",null,null,null,"99","","","2010","1","99","269.0","19.0","7.0631970000000002E-2",null,null,"269.0","1","3.7174719999999999E-3",null,null,"269.0","1.0","3.7174719999999999E-3",null,null,"0","0","0.0","7.3140495999999999E-2","1","0","28814","ETH0119","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","North Shoa Zone",null,"North Shoa Zone","3172","Sheno",null,"39.299999999999997","9.3333300000000001","4","","","2003",null,null,"235.0","6.0","2.5531914999999999E-2",null,null,"235.0","1","4.2553189999999996E-3",null,null,"235.0","1.0","4.2553189999999996E-3",null,null,"0","0","0.0","3.1893975999999997E-2","2","2","30176","ETH0107","AETH0194803172"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Shesha Kekele",null,null,null,"99","","",null,"5","20","298.0","153.0","0.51342281899999997",null,null,"298.0","148","0.49664429500000001",null,null,"298.0","133.0","0.44630872500000002",null,null,"0","0","0.0","0.81546147000000002","3","0","31548","ETH0127","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","S. Gonder","3178","Dera (Amhara)","18583","Shime Mariam","52266","38.399999999999999","8.3309569999999997","1","","","1995",null,null,"120.0","33.0","0.27500000000000002",null,null,"120.0","36","0.29999999999999999",null,null,"120.0","21.0","0.17499999999999999",null,null,null,null,"0.0","0.54840801900000002","3","2","5000","","AETH0194318583"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Shime Mariam",null,"37.617001000000002","11.551","3","","","1995","7","19","120.0","33.0","0.27500000000000002",null,null,"120.0","36","0.29999999999999999",null,null,"120.0","21.0","0.17499999999999999",null,null,"0","0","0.0","0.54840801900000002","3","2","31524","ETH0059","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Shisefer",null,null,null,"99","","","1986","5","19","98.0","0.0","0.0",null,null,"98.0","5","5.1020408000000003E-2",null,null,"98.0","1.0","0.010204082",null,null,"0","0","0.0","5.7267804999999998E-2","3","0","29162","ETH0065","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","North Shoa Zone",null,"North Shoa Zone","3172","Shoa Junior High School",null,"39.0","9.0","4","","","1989",null,null,"143.0","8.0","5.5944055999999999E-2",null,null,"143.0","49","0.342657343",null,null,"143.0","26.0","0.18181818199999999",null,null,"0","0","0.0","0.46439844000000002","3","0","30171","ETH0080","AETH0194803172"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Sile",null,null,null,"99","","","1993","5","18","49.0","21.0","0.428571429",null,null,"49.0","10","0.20408163300000001",null,null,"49.0","11.0","0.22448979599999999",null,null,"0","0","0.0","0.61065077300000004","3","0","28776","ETH0015","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Gasotouboua Gofa",null,"Gasotouboua Gofa","3148","Sille",null,"37.115001999999997","6.3010000000000002","4","","","2003",null,null,"162.0","12.0","7.4074074000000004E-2",null,null,"162.0","27","0.16666666699999999",null,null,"162.0","25.0","0.15432098799999999",null,null,"0","0","0.0","0.32780178999999998","2","2","30175","ETH0107","AETH0195003148"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Segen",null,"Segen","22487","Sille-Elgo",null,"37.433889999999998","5.4775","4","","","2010","5","60","0.0","0.0","0.0",null,null,"344.0","20","5.8139534999999999E-2",null,null,"344.0","33.0","9.5930233000000004E-2",null,null,"0","0","0.0","0.140087197","1","2","29494","ETH0139","AETH0195022487"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","North Shoa Zone",null,"North Shoa Zone","3172","Sirba",null,"38.265999999999998","9.8520000000000003","4","","","1982","0","99","215.0","0.0","0.0",null,null,"215.0","3","0.013953488",null,null,"215.0","3.0","0.013953488",null,null,"0","0","0.0","2.6143657000000001E-2","3","0","28782","ETH0037","AETH0194803172"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Horo Guduru","16644","Jarte Jardega","18913","Sobokumi","52377","37.095100000000002","9.9101496000000004","3","","","2009",null,null,"109.0","46.0","0.42201834900000001",null,null,"109.0","12","0.11009174300000001",null,null,"109.0","0.0","0.0",null,null,null,null,"0.0","0.45815977000000002","1","0","5172","","AETH0194818913"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Soda Wolmel",null,null,null,"99","","",null,"0","99","27.0","18.0","0.66666666699999999",null,null,"27.0","7","0.25925925900000002",null,null,"27.0","4.0","0.14814814800000001",null,null,"0","0","0.0","0.74496812199999995","3","0","30168","ETH0077","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","West Wellega","3194","Nedjo Rural","18971","Sonbo Guta","52475","35.5107","9.6233901999999993","3","","","2009",null,null,"110.0","11.0","0.10000000000000001",null,null,"110.0","4","3.6363635999999998E-2",null,null,"110.0","0.0","0.0",null,null,null,null,"0.0","0.125214408","1","0","5217","","AETH0194818971"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Sufankara",null,"37.382998999999998","12.384","3","","","1995","5","16","115.0","35.0","0.30434782599999999",null,null,"115.0","64","0.55652173900000002",null,null,"115.0","11.0","9.5652174000000006E-2",null,null,"0","0","0.0","0.68019123800000003","3","2","30119","ETH0057","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Gambela","1946","Agnua Ii","3127","Gambela Zuria","18717","Suli","52313","35.027099999999997","8.1959","3","","","2009",null,null,"103.0","55.0","0.53398058299999995",null,null,"103.0","17","0.16504854399999999",null,null,"103.0","3.0","2.9126214000000001E-2",null,null,null,null,"0.0","0.58700898400000001","1","0","5086","","AETH0194618717"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Uraga","19023","Tabe Haro Wato","52520","38.611598999999998","6.0331501999999997","3","","","2009",null,null,"101.0","51.0","0.504950495",null,null,"101.0","54","0.53465346499999999",null,null,"101.0","8.0","7.9207921000000001E-2",null,null,null,null,"0.0","0.74328068199999997","1","0","5242","","AETH0194819023"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Tabor",null,"38.009998000000003","11.853999999999999","3","","","1995","7","19","126.0","20.0","0.15873015900000001",null,null,"126.0","38","0.301587302",null,null,"126.0","3.0","2.3809523999999999E-2",null,null,"0","0","0.0","0.40229795299999999","3","2","31538","ETH0059","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Tara Gedam",null,null,null,"99","","","1995","7","19","120.0","18.0","0.14999999999999999",null,null,"120.0","0","0.0",null,null,"120.0","19.0","0.15833333299999999",null,null,"0","0","0.0","0.26847484300000002","3","0","31520","ETH0059","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Tatek Lesera",null,null,null,"99","","","1995","7","19","117.0","0.0","0.0",null,null,"117.0","27","0.23076923099999999",null,null,"117.0","2.0","0.017094017",null,null,"0","0","0.0","0.23011176899999999","3","0","31525","ETH0059","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Uraga","19023","Tebe Haro Wato","52521","38.611598999999998","6.0331501999999997","3","","","2009",null,null,"108.0","54.0","0.5",null,null,"108.0","56","0.51851851900000001",null,null,"108.0","9.0","8.3333332999999996E-2",null,null,null,null,"0.0","0.73520847899999997","1","0","5243","","AETH0194819023"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","N. Shoa",null,"N. Shoa","26086","Teda",null,"39.383299999999998","10.283300000000001","4","","","1995","8","18","117.0","0.0","0.0",null,null,"117.0","51","0.43589743600000003",null,null,"117.0","0.0","0.0",null,null,"0","0","0.0","0.43589743600000003","3","2","30130","ETH0058","AETH0194326086"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Tektak",null,null,null,"99","","","1996","1","99","50.0","28.0","0.56000000000000005",null,null,"50.0","21","0.41999999999999998",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.71708679200000003","3","0","30136","ETH0060","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Telma",null,"37.766700999999998","13.066700000000001","3","","",null,"7","25","100.0","0.0","0.0",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.0","3","2","31506","ETH0052","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Dabat","18566","Telma","52221","37.766700999999998","13.066700000000001","3","","","0",null,null,"100.0","0.0","0.0",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.0","3","2","4975","","AETH0194318566"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Tikil Dingaye",null,"37.049999","12.984","3","","",null,"8","23","101.0","42.0","0.41584158399999999",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.41584158399999999","3","2","31503","ETH0052","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Tach Armacho","18665","Tikil Dingaye","52504","37.049999","12.984","3","","","0",null,null,"101.0","42.0","0.41584158399999999",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.41584158399999999","3","2","5057","","AETH0194318665"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","West Gojam",null,"West Gojam","3193","Tikur Wuha Elementary School",null,"37.373890000000003","10.67548","4","","","2011","5","15","403.0","189.0","0.46898263000000001",null,null,"403.0","17","4.2183623000000003E-2",null,null,"403.0","7.0","1.7369727000000001E-2",null,null,"0","0","0.0","0.47190321499999999","1","0","30185","ETH0121","AETH0194803193"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"Awi",null,"Awi","3126","Tilili",null,"37.015000000000001","10.85","4","","",null,"9","19","150.0","2.0","1.3333332999999999E-2",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","1.3333332999999999E-2","3","2","31497","ETH0052","AETH   NA03126"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","Awi","3126","Guagusa Shikudad","18606","Tilili","52336","37.021245999999998","10.8512009","1","","","0",null,null,"150.0","2.0","1.3333332999999999E-2",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","1.3333332999999999E-2","3","2","5025","","AETH0194318606"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","Awi",null,"Awi","3126","Tilili Town",null,"37.021250000000002","10.8512","4","","","2011","6","18","385.0","2.0","5.1948050000000003E-3",null,null,"385.0","121","0.31428571399999999",null,null,"385.0","11.0","2.8571428999999999E-2",null,null,"0","0","0.0","0.31824332799999999","1","2","29490","ETH0138","AETH0194303126"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","West Gojam",null,"West Gojam","3193","Tis Abay",null,"37.583329999999997","11.48333","4","","","1991","0","99","306.0","11.0","0.035947712",null,null,"306.0","165","0.53921568600000003",null,null,"306.0","43.0","0.14052287599999999",null,null,"0","0","0.0","0.58321030600000001","3","2","28749","ETH0034","AETH0194803193"
